Quantity, Name, CardNumber, Expansion Code, Expansion Name, PurchasePrice, Foil, Condition, Language, PurchaseDate, Single Current Price, Total Current Price
1,"Orcish Artillery",196,6ed,Classic Sixth Edition,0.01,false,Mint,English,19960619,0.05,0.05
1,"Orcish Conscripts",255,5ed,Fifth Edition,0.01,false,Mint,English,19960620,0.04,0.04
1,"Ovinomancer",27,tsb,Time Spiral Timeshifted,0.01,false,Mint,English,20200620,0.1,0.1
1,"Painful Memories",133,mir,Mirage,0.01,false,Mint,English,19960620,0.04,0.04
1,"Panic",260,5ed,Fifth Edition,0.01,false,Mint,English,19960620,0.19,0.19
1,"Pearl Dragon",34,6ed,Classic Sixth Edition,0.01,false,NearMint,English,19960619,0.25,0.25
1,"Pearled Unicorn",31,leb,Limited Edition Beta,0.01,false,NearMint,English,19960619,6.5,6.5
1,"Pendrell Mists",47,wth,Weatherlight,0.01,false,Mint,English,20200620,11.95,11.95
1,"Pentagram of the Ages",305,6ed,Classic Sixth Edition,0.01,false,Mint,English,20200620,0.16,0.16
1,"Personal Incarnation",51,5ed,Fifth Edition,0.01,false,NearMint,English,19960619,0.11,0.11
1,"Pestilence",121,cei,Intl. Collectors’ Edition,0.01,false,Mint,English,19960620,6.0,6.0
1,"Phantasmal Terrain",70,fbb,Foreign Black Border,0.01,false,Mint,English,20200620,0.0,0.0
1,"Phyrexian Walker",152,vis,Visions,0.01,false,Mint,English,20200620,0.74,0.74
1,"Pikemen",42,4ed,Fourth Edition,0.01,false,NearMint,English,19960619,0.03,0.03
1,"Pit Scorpion",187,5ed,Fifth Edition,0.01,false,Mint,English,19960620,0.05,0.05
1,"Plague Rats",122,leb,Limited Edition Beta,0.01,false,Mint,English,19960620,9.26,9.26
1,"Plains",145,hop,Planechase,0.01,false,Mint,English,19960620,0.14,0.14
1,"Plains",31,ddo,Duel Decks: Elspeth vs. Kiora,0.01,false,Mint,English,20200620,0.07,0.07
1,"Pradesh Gypsies",152,ren,Renaissance,0.01,false,Mint,English,19960619,0.0,0.0
1,"Primal Rage",286,10e,Tenth Edition,0.01,false,Mint,English,19960619,1.48,1.48
1,"Primordial Ooze",160,leg,Legends,0.01,false,Mint,English,19960620,2.68,2.68
1,"Prismatic Ward",53,5ed,Fifth Edition,0.01,false,NearMint,English,19960619,0.04,0.04
1,"Prosperity",40,vis,Visions,0.01,false,Mint,English,20200620,0.75,0.75
1,"Provoke",113,sth,Stronghold,0.01,false,Mint,English,19960619,0.05,0.05
1,"Psychic Venom",76,3ed,Revised Edition,0.01,false,Mint,English,20200620,0.07,0.07
1,"Puppet Master",23,chr,Chronicles,0.01,false,Mint,English,20200620,0.03,0.03
1,"Pursuit of Knowledge",10,sth,Stronghold,0.01,false,NearMint,English,19960619,0.63,0.63
1,"Pyric Salamander",187,mir,Mirage,0.01,false,Mint,English,19960620,0.01,0.01
1,"Python",150,6ed,Classic Sixth Edition,0.01,false,Mint,English,19960620,0.03,0.03
1,"Quirion Elves",234,mir,Mirage,0.01,false,Mint,English,20200620,0.06,0.06
1,"Quirion Ranger",9,f01,Friday Night Magic 2001,0.01,false,Mint,English,19960619,0.0,0.0
1,"Rabid Wombat",67,chr,Chronicles,0.01,false,Mint,English,19960619,0.07,0.07
3,"Raging Gorilla",90,vis,Visions,0.01,false,Mint,English,20200620,0.02,0.06
1,"Rainbow Efreet",41,vis,Visions,0.01,false,Mint,English,20200620,1.29,1.29
1,"Raise Dead",156,4bb,Fourth Edition Foreign Black Border,0.01,false,Mint,English,20200620,0.0,0.0
1,"Rakalite",62,atq,Antiquities,0.01,false,Mint,English,20200620,1.8,1.8
1,"Ravenous Vampire",136,mir,Mirage,0.01,false,Mint,English,19960620,0.04,0.04
1,"Ray of Command",114,5ed,Fifth Edition,0.01,false,Mint,English,20200620,0.04,0.04
2,"Razortooth Rats",78,wth,Weatherlight,0.01,false,Mint,English,19960620,0.04,0.08
1,"Reality Ripple",87,mir,Mirage,0.01,false,Mint,English,20200620,0.03,0.03
2,"Rebound",40,sth,Stronghold,0.01,false,Mint,English,20200620,0.07,0.14
1,"Reef Pirates",116,5ed,Fifth Edition,0.01,false,Mint,English,20200620,0.05,0.05
1,"Reflect Damage",277,mir,Mirage,0.01,false,Mint,English,20200620,2.5,2.5
2,"Regeneration",213,sum,Summer Magic / Edgar,0.01,false,Mint,English,19960619,0.0,0.0
1,"Reinforcements",,all,Alliances,0.01,false,NearMint,English,19960619,0.08,0.08
1,"Relic Ward",16,vis,Visions,0.01,false,NearMint,English,19960619,0.07,0.07
1,"Remedy",17,vis,Visions,0.01,false,NearMint,English,19960619,0.02,0.02
2,"Repentant Blacksmith",54,5ed,Fifth Edition,0.01,false,NearMint,English,19960619,0.02,0.04
1,"Resistance Fighter",38,6ed,Classic Sixth Edition,0.01,false,Mint,English,19960619,0.01,0.01
3,"Righteous Aura",20,vis,Visions,0.01,false,NearMint,English,19960619,0.1,0.3
1,"Rod of Ruin",268,lea,Limited Edition Alpha,0.01,false,NearMint,English,19960619,99.99,99.99
1,"Rod of Ruin",268,lea,Limited Edition Alpha,0.01,false,Mint,English,20200620,99.99,99.99
1,"Rogue Elephant",139,wth,Weatherlight,0.01,false,Mint,English,19960619,0.07,0.07
1,"Rubinia Soulsinger",83,chr,Chronicles,0.01,false,Mint,English,20200620,0.26,0.26
2,"Samite Blessing",13,sth,Stronghold,0.01,false,NearMint,English,19960619,0.04,0.08
2,"Samite Healer",40,6ed,Classic Sixth Edition,0.01,false,NearMint,English,19960619,0.03,0.06
1,"Sandbar Crocodile",88,mir,Mirage,0.01,false,Mint,English,20200620,0.01,0.01
1,"Sandstorm",269,4bb,Fourth Edition Foreign Black Border,0.01,false,Mint,English,19960619,0.0,0.0
3,"Sandstorm",239,mir,Mirage,0.01,false,Mint,English,19960619,0.02,0.06
1,"Scaled Wurm",322,5ed,Fifth Edition,0.01,false,NearMint,English,19960619,0.05,0.05
1,"Scaled Wurm",322,5ed,Fifth Edition,0.01,false,Mint,English,19960619,0.05,0.05
1,"Scavenger Folk",69,chr,Chronicles,0.01,false,Mint,English,19960619,0.03,0.03
1,"Scryb Sprites",66,brb,Battle Royale Box Set,0.01,false,Mint,English,19960619,0.19,0.19
1,"Sea Serpent",76,lea,Limited Edition Alpha,0.01,false,NearMint,English,20060419,34.98,34.98
1,"Sea Serpent",118,5ed,Fifth Edition,0.01,false,Mint,English,20200620,0.04,0.04
1,"Sea Serpent",78,3ed,Revised Edition,0.01,false,Mint,English,20200620,0.05,0.05
2,"Searing Spear Askari",191,mir,Mirage,0.01,false,Mint,English,19960620,0.04,0.08
2,"Seething Anger",96,sth,Stronghold,0.01,false,Mint,English,19960620,0.13,0.26
2,"Serpent Warrior",88,s99,Starter 1999,0.01,false,Mint,English,19960620,0.08,0.16
1,"Serpent Warrior",88,s99,Starter 1999,0.09,false,NearMint,English,20200620,0.08,0.08
1,"Serra Angel",39,lea,Limited Edition Alpha,0.01,false,Mint,English,19960619,1101.48,1101.48
1,"Serra Paladin",61,5ed,Fifth Edition,0.01,false,NearMint,English,19960619,0.1,0.1
1,"Shanodin Dryads",271,4bb,Fourth Edition Foreign Black Border,0.01,false,Mint,English,19960619,0.0,0.0
1,"Shapeshifter",345,4ed,Fourth Edition,0.01,false,Mint,English,20200620,0.07,0.07
3,"Shatter",265,5ed,Fifth Edition,0.01,false,Mint,English,19960620,0.05,0.15
1,"Shattered Crypt",80,wth,Weatherlight,0.01,false,Mint,English,19960620,0.05,0.05
1,"Shimmering Efreet",42,vis,Visions,0.01,false,Mint,English,20200620,0.11,0.11
1,"Shock",98,sth,Stronghold,0.01,false,Mint,English,19960620,0.05,0.05
1,"Shrieking Drake",43,vis,Visions,0.01,false,Mint,English,20200620,0.31,0.31
1,"Sidar Jabari",39,mir,Mirage,0.01,false,NearMint,English,19960619,1.16,1.16
1,"Sift",42,sth,Stronghold,0.01,false,Mint,English,20200620,0.02,0.02
1,"Simoon",136,vis,Visions,0.01,false,Mint,English,20200620,0.06,0.06
3,"Sisay's Ring",154,vis,Visions,0.01,false,Mint,English,20200620,0.14,0.42
1,"Skyshroud Archer",114,sth,Stronghold,0.01,false,Mint,English,19960619,0.03,0.03
2,"Skyshroud Falcon",16,sth,Stronghold,0.01,false,NearMint,English,19960619,0.03,0.06
3,"Skyshroud Troopers",115,sth,Stronghold,0.01,false,Mint,English,19960619,0.04,0.12
1,"Smoke",268,5ed,Fifth Edition,0.01,false,Mint,English,19960620,3.99,3.99
2,"Solfatara",93,vis,Visions,0.01,false,Mint,English,20200620,0.05,0.1
1,"Solfatara",93,vis,Visions,0.01,false,NearMint,English,20200620,0.05,0.05
2,"Soul Shepherd",26,wth,Weatherlight,0.01,false,NearMint,English,19960619,0.02,0.04
1,"Spike Colony",77,brb,Battle Royale Box Set,0.01,false,Mint,English,19960619,0.05,0.05
1,"Spike Feeder",10,f02,Friday Night Magic 2002,0.01,false,Mint,English,19960619,0.0,0.0
1,"Spike Soldier",119,sth,Stronghold,0.01,false,Mint,English,19960619,0.06,0.06
1,"Spike Worker",80,brb,Battle Royale Box Set,0.01,false,Mint,English,20200620,0.1,0.1
1,"Spindrift Drake",44,sth,Stronghold,0.01,false,Mint,English,20200620,0.04,0.04
1,"Spined Sliver",101,tsb,Time Spiral Timeshifted,0.01,false,Mint,English,20200620,0.24,0.24
1,"Spined Wurm",11,pmei,Magazine Inserts,0.01,false,NearMint,English,19960619,1.42,1.42
2,"Spirit en-Kor",19,sth,Stronghold,0.01,false,NearMint,English,19960619,0.05,0.1
1,"Stampede",265,ice,Ice Age,0.01,false,Mint,English,19960619,0.2,0.2
1,"Steal Enchantment",90,tmp,Tempest,0.01,false,Mint,English,20200619,1.1,1.1
1,"Steel Golem",157,wth,Weatherlight,0.01,false,Mint,English,20200620,0.24,0.24
1,"Stone Giant",176,lea,Limited Edition Alpha,0.01,false,Mint,English,19960619,220.0,220.0
1,"Stone Rain",224,4ed,Fourth Edition,0.01,false,Mint,English,19960620,0.05,0.05
1,"Stone Rain",270,5ed,Fifth Edition,0.01,false,Mint,English,19960620,0.05,0.05
1,"Stream of Life",217,fbb,Foreign Black Border,0.01,false,Mint,English,19960619,0.0,0.0
1,"Stupor",7,pal00,Arena League 2000,0.01,false,Mint,English,19960620,0.0,0.0
1,"Suleiman's Legacy",138,vis,Visions,0.01,false,Mint,English,20200620,1.58,1.58
2,"Sun Clasp",83,brb,Battle Royale Box Set,0.01,false,NearMint,English,19960619,0.15,0.3
1,"Suq'Ata Lancer",69,tsb,Time Spiral Timeshifted,0.01,false,Mint,English,19960620,0.08,0.08
1,"Sylvan Library",329,5ed,Fifth Edition,0.01,false,NearMint,English,19960619,43.98,43.98
1,"Talruum Champion",97,vis,Visions,0.01,false,Mint,English,19960619,0.02,0.02
1,"Tar Pit Warrior",70,vis,Visions,0.01,false,Mint,English,19960620,0.03,0.03
1,"Tawnos's Wand",348,4ed,Fourth Edition,0.01,false,Mint,English,20200620,0.08,0.08
1,"Tawnos's Weaponry",349,4bb,Fourth Edition Foreign Black Border,0.01,false,Mint,English,20200620,0.0,0.0
1,"Teferi's Curse",96,mir,Mirage,0.01,false,Mint,English,20200620,0.04,0.04
1,"Teleport",26,chr,Chronicles,0.01,false,Mint,English,20200620,0.12,0.12
1,"Tempest Drake",139,vis,Visions,0.01,false,Mint,English,20200620,0.07,0.07
2,"Tempting Licid",122,sth,Stronghold,0.01,false,Mint,English,19960619,0.1,0.2
1,"Teremko Griffin",43,mir,Mirage,0.01,false,NearMint,English,19960619,0.04,0.04
1,"Thalakos Deceiver",45,sth,Stronghold,0.01,false,Mint,English,20200620,2.0,2.0
1,"Thicket Basilisk",331,5ed,Fifth Edition,0.01,false,Mint,English,19960619,0.1,0.1
1,"Thirst",99,mir,Mirage,0.01,false,Mint,English,20200620,0.02,0.02
1,"Thorn Thallid",,fem,Fallen Empires,0.01,false,Mint,English,19960619,0.09,0.09
1,"Three Wishes",45,vis,Visions,0.01,false,Mint,English,20200620,2.4,2.4
1,"Thunderbolt",115,wth,Weatherlight,0.01,false,Mint,English,19960620,0.03,0.03
2,"Tidal Surge",102,6ed,Classic Sixth Edition,0.01,false,Mint,English,20200620,0.04,0.08
1,"Tidal Warrior",47,sth,Stronghold,0.01,false,Mint,English,20200620,0.09,0.09
1,"Time Bomb",404,5ed,Fifth Edition,0.01,false,Mint,English,20200620,0.22,0.22
1,"Time and Tide",46,vis,Visions,0.01,false,Mint,English,20200620,0.08,0.08
1,"Timid Drake",54,wth,Weatherlight,0.01,false,Mint,English,20200620,0.05,0.05
1,"Tolarian Drake",55,wth,Weatherlight,0.01,false,Mint,English,20200620,0.04,0.04
1,"Tor Wauki",88,chr,Chronicles,0.01,false,Mint,English,20200620,0.08,0.08
2,"Torment",73,sth,Stronghold,0.01,false,Mint,English,19960620,0.03,0.06
1,"Tortured Existence",74,sth,Stronghold,0.01,false,Mint,English,20200620,0.35,0.35
1,"Touch of Death",167,ice,Ice Age,0.01,false,Mint,English,19960620,0.01,0.01
1,"Tranquil Domain",245,mir,Mirage,0.01,false,Mint,English,19960619,0.02,0.02
1,"Tranquility",221,leb,Limited Edition Beta,0.01,false,Mint,English,20200620,9.98,9.98
1,"Transmutation",123,leg,Legends,0.01,false,Mint,English,19960620,0.47,0.47
2,"Tremor",99,vis,Visions,0.01,false,Mint,English,19960620,0.04,0.08
2,"Tsunami",278,4bb,Fourth Edition Foreign Black Border,0.01,false,Mint,English,19960619,0.0,0.0
1,"Tsunami",334,5ed,Fifth Edition,0.01,false,Mint,English,20200619,0.14,0.14
1,"Tundra Wolves",66,5ed,Fifth Edition,0.01,false,Mint,English,19960619,0.05,0.05
1,"Twiddle",13,itp,Introductory Two-Player Set,0.01,false,Mint,English,20200620,0.0,0.0
2,"Uktabi Efreet",143,wth,Weatherlight,0.01,false,Mint,English,19960619,0.02,0.04
1,"Uktabi Orangutan",123,vis,Visions,0.01,false,Mint,English,19960619,0.16,0.16
2,"Undo",47,vis,Visions,0.01,false,Mint,English,20200620,0.05,0.1
1,"Unholy Strength",133,fbb,Foreign Black Border,0.01,false,Mint,English,20200620,0.0,0.0
1,"Unstable Mutation",22,arn,Arabian Nights,0.01,false,Mint,English,20200620,7.2,7.2
1,"Untamed Wilds",279,4bb,Fourth Edition Foreign Black Border,0.01,false,Mint,English,19960619,0.0,0.0
1,"Unyaro Bee Sting",250,mir,Mirage,0.01,false,Mint,English,19960619,0.04,0.04
1,"Updraft",133,5ed,Fifth Edition,0.01,false,Mint,English,20200620,0.05,0.05
1,"Urza's Mine",,atq,Antiquities,0.01,false,NearMint,English,19960619,13.99,13.99
1,"Urza's Mine",,atq,Antiquities,0.01,false,Mint,English,20200620,3.07,3.07
1,"Urza's Mine",,chr,Chronicles,0.01,false,Mint,English,20200620,0.3,0.3
1,"Urza's Mine",,atq,Antiquities,0.01,false,Mint,English,20200620,13.99,13.99
1,"Urza's Power Plant",180,rin,Rinascimento,0.01,false,Mint,English,20200620,0.0,0.0
1,"Urza's Power Plant",,atq,Antiquities,0.01,false,Mint,English,20200620,7.2,7.2
1,"Urza's Tower",186,rin,Rinascimento,0.01,false,Mint,English,20200620,0.0,0.0
1,"Vaevictis Asmadi",269,leg,Legends,0.01,false,NearMint,English,20060619,73.98,73.98
1,"Vanishing",48,vis,Visions,0.01,false,Mint,English,20200620,0.2,0.2
2,"Venerable Monk",21,sth,Stronghold,0.01,false,NearMint,English,19960619,0.04,0.08
2,"Venom",280,4ed,Fourth Edition,0.01,false,Mint,English,19960619,0.04,0.08
1,"Verdant Touch",123,sth,Stronghold,0.01,false,Mint,English,19960619,0.1,0.1
1,"Veteran's Voice",,all,Alliances,0.01,false,Mint,English,19960620,0.03,0.03
1,"Viashino Sandstalker",100,vis,Visions,0.01,false,Mint,English,19960619,0.05,0.05
1,"Village Elder",94,brb,Battle Royale Box Set,0.01,false,Mint,English,19960619,0.1,0.1
1,"Viscerid Armor",,all,Alliances,0.01,false,Mint,English,20200620,0.03,0.03
1,"Vision Charm",49,vis,Visions,0.01,false,Mint,English,20200620,0.09,0.09
1,"Vitalizing Cascade",286,mir,Mirage,0.01,false,Mint,English,20200620,0.09,0.09
1,"Vodalian Illusionist",58,wth,Weatherlight,0.01,false,Mint,English,20200620,0.23,0.23
1,"Vodalian Soldiers",,fem,Fallen Empires,0.01,false,Mint,English,20200620,0.04,0.04
1,"Volrath's Shapeshifter",48,sth,Stronghold,0.01,false,Mint,English,20200620,3.53,3.53
1,"Wake of Vultures",74,vis,Visions,0.01,false,Mint,English,19960620,0.05,0.05
1,"Wall of Bone",132,lea,Limited Edition Alpha,0.01,false,Mint,English,19960620,72.0,72.0
1,"Wall of Brambles",223,lea,Limited Edition Alpha,0.01,false,Mint,English,19960619,100.0,100.0
1,"Wall of Brambles",338,5ed,Fifth Edition,0.01,false,Mint,English,19960619,0.08,0.08
1,"Wall of Corpses",151,mir,Mirage,0.01,false,Mint,English,19960620,0.03,0.03
2,"Wall of Essence",22,sth,Stronghold,0.01,false,NearMint,English,19960619,0.2,0.4
1,"Wall of Fire",273,5ed,Fifth Edition,0.01,false,Mint,English,19960619,0.08,0.08
2,"Wall of Heat",95,brb,Battle Royale Box Set,0.01,false,Mint,English,19960620,0.19,0.38
2,"Wall of Razors",100,sth,Stronghold,0.01,false,Mint,English,19960620,0.08,0.16
3,"Wall of Shadows",128,leg,Legends,0.01,false,Mint,English,19960620,0.25,0.75
1,"Wall of Spears",407,5ed,Fifth Edition,0.01,false,Mint,English,20200620,0.05,0.05
1,"Wall of Spears",356,4ed,Fourth Edition,0.01,false,Mint,English,20200620,0.03,0.03
1,"Wall of Vapor",27,chr,Chronicles,0.01,false,Mint,English,20200620,0.02,0.02
1,"Wall of Wonder",28,chr,Chronicles,0.01,false,Mint,English,20200620,0.03,0.03
1,"Wall of Wood",225,lea,Limited Edition Alpha,0.01,false,Mint,English,19960619,34.95,34.95
2,"War Mammoth",227,lea,Limited Edition Alpha,0.01,false,Mint,English,19960619,57.0,114.0
1,"Ward of Lights",47,mir,Mirage,0.01,false,NearMint,English,19960619,0.04,0.04
1,"Warrior Angel",24,sth,Stronghold,0.01,false,NearMint,English,20060619,0.2,0.2
1,"Warrior en-Kor",23,sth,Stronghold,0.01,false,NearMint,English,19960619,0.12,0.12
1,"Weakness",136,3ed,Revised Edition,0.01,false,Mint,English,20200620,0.05,0.05
1,"White Knight",44,fbb,Foreign Black Border,0.01,false,NearMint,English,19960619,0.0,0.0
1,"Wild Growth",268,6ed,Classic Sixth Edition,0.01,false,Mint,English,19960619,0.24,0.24
1,"Willow Faerie",,hml,Homelands,0.01,false,Mint,English,19960619,0.04,0.04
1,"Witch Hunter",19,drk,The Dark,0.01,false,NearMint,English,19960619,5.56,5.56
1,"Wooden Sphere",277,2ed,Unlimited Edition,0.01,false,Mint,English,20200620,2.39,2.39
1,"Word of Binding",172,4bb,Fourth Edition Foreign Black Border,0.01,false,Mint,English,19960620,0.0,0.0
1,"Word of Blasting",276,5ed,Fifth Edition,0.01,false,Mint,English,19960620,0.1,0.1
1,"Yavimaya Ancients",,dkm,Deckmasters,0.01,false,Mint,English,19960619,0.11,0.11
1,"Yotian Soldier",150,rin,Rinascimento,0.01,false,Mint,English,20200620,0.0,0.0
2,"Youthful Knight",19,ath,Anthologies,0.01,false,Mint,English,19960619,0.1,0.2
1,"Zhalfirin Knight",50,mir,Mirage,0.01,false,NearMint,English,19960619,0.04,0.04
1,"Zombie Scavengers",87,wth,Weatherlight,0.01,false,Mint,English,19960620,0.02,0.02
